Source	Target	Reaction Name	Mass
C(CO)=O	834_0	Transamination (inverse)	60.021129368000004
C(C(C)N)(O)=O	834_0	Transamination (inverse)	89.04767846899999
834_0	C(CN)O	Transamination (inverse)	61.052763849
834_0	C(C(C)=O)(O)=O	Transamination (inverse)	88.01604398799999
C(CC(N)=N)=O	835_0	Transamination (inverse)	86.048012822
C(C(C)N)(O)=O	835_0	Transamination (inverse)	89.04767846899999
835_0	C(CCN)(N)=N	Transamination (inverse)	87.079647303
835_0	C(C(C)=O)(O)=O	Transamination (inverse)	88.01604398799999
C(C(C)=O)(N)=N	836_0	Transamination (inverse)	86.048012822
C(C(C)N)(O)=O	836_0	Transamination (inverse)	89.04767846899999
836_0	C(C(C)N)(N)=N	Transamination (inverse)	87.079647303
836_0	C(C(C)=O)(O)=O	Transamination (inverse)	88.01604398799999
C(C(C)N)(O)=O	838_0	Transamination (inverse)	89.04767846899999
C(C)=CC=O	838_0	Transamination (inverse)	70.041864812
838_0	C(C(C)=O)(O)=O	Transamination (inverse)	88.01604398799999
838_0	C(C)=CCN	Transamination (inverse)	71.073499293
C(C(C)N)(O)=O	840_0	Transamination (inverse)	89.04767846899999
C(CC=C)=O	840_0	Transamination (inverse)	70.041864812
840_0	C(C(C)=O)(O)=O	Transamination (inverse)	88.01604398799999
840_0	C=CCCN	Transamination (inverse)	71.073499293
C(C(C)N)(O)=O	842_0	Transamination (inverse)	89.04767846899999
C(C=CC=O)#N	842_0	Transamination (inverse)	81.021463721
842_0	C(C(C)=O)(O)=O	Transamination (inverse)	88.01604398799999
842_0	C(C=CCN)#N	Transamination (inverse)	82.053098202
C(C(C)N)(O)=O	844_0	Transamination (inverse)	89.04767846899999
C=CC=O	844_0	Transamination (inverse)	56.026214748
844_0	C(C(C)=O)(O)=O	Transamination (inverse)	88.01604398799999
844_0	C=CCN	Transamination (inverse)	57.057849229
C(C(C)N)(O)=O	846_0	Transamination (inverse)	89.04767846899999
C(C(C)=O)=N	846_0	Transamination (inverse)	71.037113785
846_0	C(C(C)=O)(O)=O	Transamination (inverse)	88.01604398799999
846_0	C(C(C)N)=N	Transamination (inverse)	72.068748266
C(C(C)N)(O)=O	847_0	Transamination (inverse)	89.04767846899999
C(C(C)=O)=O	847_0	Transamination (inverse)	72.021129368
847_0	C(C(C)=O)(O)=O	Transamination (inverse)	88.01604398799999
847_0	C(C(C)N)=O	Transamination (inverse)	73.052763849
C(C(C)N)(O)=O	848_0	Transamination (inverse)	89.04767846899999
C(C(C)=O)=O	848_0	Transamination (inverse)	72.021129368
848_0	C(C(C)=O)(O)=O	Transamination (inverse)	88.01604398799999
848_0	C(C)(CN)=O	Transamination (inverse)	73.052763849
C(C(C)N)(O)=O	850_0	Transamination (inverse)	89.04767846899999
C(C(C=O)O)#N	850_0	Transamination (inverse)	85.016378341
850_0	C(C(C)=O)(O)=O	Transamination (inverse)	88.01604398799999
850_0	C(C(CN)O)#N	Transamination (inverse)	86.048012822
C(C(C)N)(O)=O	852_0	Transamination (inverse)	89.04767846899999
C(CC(C)N)=O	852_0	Transamination (inverse)	87.068413913
852_0	C(C(C)=O)(O)=O	Transamination (inverse)	88.01604398799999
852_0	CC(CCN)N	Transamination (inverse)	88.100048394
C(C(C)N)(O)=O	854_0	Transamination (inverse)	89.04767846899999
C(C(CC=O)N)#N	854_0	Transamination (inverse)	98.048012822
854_0	C(C(C)=O)(O)=O	Transamination (inverse)	88.01604398799999
854_0	C(C(CCN)N)#N	Transamination (inverse)	99.079647303
C(C(C)N)(O)=O	856_0	Transamination (inverse)	89.04767846899999
C(CCN)=O	856_0	Transamination (inverse)	73.052763849
856_0	C(C(C)=O)(O)=O	Transamination (inverse)	88.01604398799999
856_0	C(CCN)N	Transamination (inverse)	74.08439833
C(C(C)N)(O)=O	857_0	Transamination (inverse)	89.04767846899999
C(CC(N)=O)=O	857_0	Transamination (inverse)	87.03202840499999
857_0	C(CCN)(N)=O	Transamination (inverse)	88.063662886
857_0	C(C(C)=O)(O)=O	Transamination (inverse)	88.01604398799999
C(C(C)N)(O)=O	858_0	Transamination (inverse)	89.04767846899999
C(C(C)=O)(N)=O	858_0	Transamination (inverse)	87.032028405
858_0	C(C(C)N)(N)=O	Transamination (inverse)	88.063662886
858_0	C(C(C)=O)(O)=O	Transamination (inverse)	88.01604398799999
C(C)=O	859_0	Transamination (inverse)	44.026214748
C(C(C)N)(O)=O	859_0	Transamination (inverse)	89.04767846899999
859_0	C(C(C)=O)(O)=O	Transamination (inverse)	88.01604398799999
859_0	CCN	Transamination (inverse)	45.057849229
C(C=O)#N	861_0	Transamination (inverse)	55.005813657000004
C(C(C)N)(O)=O	861_0	Transamination (inverse)	89.04767846899999
861_0	C(C(C)=O)(O)=O	Transamination (inverse)	88.01604398799999
861_0	C(CN)#N	Transamination (inverse)	56.037448138
C(CC(C)O)=O	863_0	Transamination (inverse)	88.052429496
C(C(C)N)(O)=O	863_0	Transamination (inverse)	89.04767846899999
863_0	C(C(C)=O)(O)=O	Transamination (inverse)	88.01604398799999
863_0	CC(CCN)O	Transamination (inverse)	89.084063977
C(CCO)=O	864_0	Transamination (inverse)	74.036779432
C(C(C)N)(O)=O	864_0	Transamination (inverse)	89.04767846899999
864_0	C(CCN)O	Transamination (inverse)	75.068413913
864_0	C(C(C)=O)(O)=O	Transamination (inverse)	88.01604398799999
C(C(N)=N)=O	866_0	Transamination (inverse)	72.032362758
C(C(C)N)(O)=O	866_0	Transamination (inverse)	89.04767846899999
866_0	C(C(C)=O)(O)=O	Transamination (inverse)	88.01604398799999
866_0	C(CN)(N)=N	Transamination (inverse)	73.063997239
C=CNC(C=O)=N	868_0	Transamination (inverse)	98.048012822
C(C(C)N)(O)=O	868_0	Transamination (inverse)	89.04767846899999
868_0	C(C(C)=O)(O)=O	Transamination (inverse)	88.01604398799999
868_0	C(CN)(NC=C)=N	Transamination (inverse)	99.079647303
C(CC=O)#N	869_0	Transamination (inverse)	69.021463721
C(C(C)N)(O)=O	869_0	Transamination (inverse)	89.04767846899999
869_0	C(CCN)#N	Transamination (inverse)	70.053098202
869_0	C(C(C)=O)(O)=O	Transamination (inverse)	88.01604398799999
C(C(C)=O)#N	870_0	Transamination (inverse)	69.021463721
C(C(C)N)(O)=O	870_0	Transamination (inverse)	89.04767846899999
870_0	C(C(C)N)#N	Transamination (inverse)	70.053098202
870_0	C(C(C)=O)(O)=O	Transamination (inverse)	88.01604398799999
C(C=N)=O	872_0	Transamination (inverse)	57.021463721
C(C(C)N)(O)=O	872_0	Transamination (inverse)	89.04767846899999
872_0	C(C(C)=O)(O)=O	Transamination (inverse)	88.01604398799999
872_0	C(CN)=N	Transamination (inverse)	58.053098202
C(C=O)=O	873_0	Transamination (inverse)	58.005479304000005
C(C(C)N)(O)=O	873_0	Transamination (inverse)	89.04767846899999
873_0	C(CN)=O	Transamination (inverse)	59.037113785
873_0	C(C(C)=O)(O)=O	Transamination (inverse)	88.01604398799999
C(C(N)=O)=O	875_0	Transamination (inverse)	73.01637834099999
C(C(C)N)(O)=O	875_0	Transamination (inverse)	89.04767846899999
875_0	C(C(C)=O)(O)=O	Transamination (inverse)	88.01604398799999
875_0	C(CN)(N)=O	Transamination (inverse)	74.048012822
C(CCCC=O)#N	877_0	Transamination (inverse)	97.052763849
C(C(C)N)(O)=O	877_0	Transamination (inverse)	89.04767846899999
877_0	C(C(C)=O)(O)=O	Transamination (inverse)	88.01604398799999
877_0	C(CCCCN)#N	Transamination (inverse)	98.08439833
C=O	879_0	Transamination (inverse)	30.010564684
C(C(C)N)(O)=O	879_0	Transamination (inverse)	89.04767846899999
879_0	C(C(C)=O)(O)=O	Transamination (inverse)	88.01604398799999
879_0	CN	Transamination (inverse)	31.042199165
C(C(O)=O)=O	880_0	Alpha-Keto Acid Decarboxylation	74.000393924
880_0	C=O	Alpha-Keto Acid Decarboxylation	30.010564684
880_0	C(=O)=O	Alpha-Keto Acid Decarboxylation	43.98982924
C(C(N)=O)(O)=O	881_0	Alpha-Keto Acid Decarboxylation	89.011292961
881_0	C(N)=O	Alpha-Keto Acid Decarboxylation	45.021463721
881_0	C(=O)=O	Alpha-Keto Acid Decarboxylation	43.98982924
C(CCCN)#N	883_0	Nitrile Ring Closure 5	84.068748266
883_0	C1(CCCN=1)N	Nitrile Ring Closure 5	84.068748266
C(NCCN)=O	884_0	Amine Carbonyl Ring Closure, H, 5	88.063662886
884_0	O	Amine Carbonyl Ring Closure, H, 5	18.010564684
884_0	C1NCCN=1	Amine Carbonyl Ring Closure, H, 5	70.053098202
C	886_0	Michael Addition 0,2, 	16.031300127999998
C(C)=CC=O	886_0	Michael Addition 0,2, 	70.041864812
886_0	C(CC(C)C)=O	Michael Addition 0,2, 	86.07316494
C	887_0	Michael Addition 0,2, 	16.031300127999998
C(C=CC=O)#N	887_0	Michael Addition 0,2, 	81.021463721
887_0	C(C(C)CC=O)#N	Michael Addition 0,2, 	97.052763849
C=CC=O	888_0	Michael Addition 0,2, 	56.026214748
C(C)#N	888_0	Michael Addition 0,2, 	41.026549101
888_0	C(CCCC=O)#N	Michael Addition 0,2, 	97.052763849
C=CC	890_0	Michael Addition 0,2, 	42.046950192
C=CC=O	890_0	Michael Addition 0,2, 	56.026214748
890_0	C(CCCC=C)=O	Michael Addition 0,2, 	98.07316494
CO	891_0	Michael Addition 0,2, 	32.026214748
C=CC=O	891_0	Michael Addition 0,2, 	56.026214748
891_0	C(CCCO)=O	Michael Addition 0,2, 	88.052429496
C	893_0	Michael Addition 0,2, 	16.031300127999998
C=CC=O	893_0	Michael Addition 0,2, 	56.026214748
893_0	C(CCC)=O	Michael Addition 0,2, 	72.057514876
C	895_0	Michael Addition 2,2, 	16.031300127999998
C(C=CC=O)#N	895_0	Michael Addition 2,2, 	81.021463721
895_0	C(CC(C=O)C)#N	Michael Addition 2,2, 	97.052763849
C(C=C)#N	896_0	Michael Addition 2,2, 	53.026549101
C(C)#N	896_0	Michael Addition 2,2, 	41.026549101
896_0	C(CCCC#N)#N	Michael Addition 2,2, 	94.053098202
C(CC(C)N)=O	898_0	Michael Addition 0,2, (reverse)	87.068413913
898_0	C	Michael Addition 0,2, (reverse)	16.031300127999998
898_0	C(N)=CC=O	Michael Addition 0,2, (reverse)	71.037113785
C(CCCCO)#N	899_0	Michael Addition 2,2, (reverse)	99.068413913
899_0	C(C=C)#N	Michael Addition 2,2, (reverse)	53.026549101
899_0	CCO	Michael Addition 2,2, (reverse)	46.041864812
C(CCCC#N)#N	900_0	Michael Addition 2,2, (reverse)	94.053098202
900_0	C(C=C)#N	Michael Addition 2,2, (reverse)	53.026549101
900_0	C(C)#N	Michael Addition 2,2, (reverse)	41.026549101
C(C(C)CC#N)#N	901_0	Michael Addition 2,2, (reverse)	94.053098202
901_0	C	Michael Addition 2,2, (reverse)	16.031300127999998
901_0	C(C=CC#N)#N	Michael Addition 2,2, (reverse)	78.021798074
C(CCCN)#N	902_0	Michael Addition 2,2, (reverse)	84.068748266
902_0	C(C=C)#N	Michael Addition 2,2, (reverse)	53.026549101
902_0	CN	Michael Addition 2,2, (reverse)	31.042199165
C(CC(C)N)#N	904_0	Michael Addition 2,2, (reverse)	84.068748266
904_0	C	Michael Addition 2,2, (reverse)	16.031300127999998
904_0	C(C=CN)#N	Michael Addition 2,2, (reverse)	68.037448138
C(CCC(C)O)#N	905_0	Michael Addition 2,2, (reverse)	99.068413913
905_0	C(C=C)#N	Michael Addition 2,2, (reverse)	53.026549101
905_0	CCO	Michael Addition 2,2, (reverse)	46.041864812
C=O	907_0	Aldol Condensation	30.010564684
C(CN)=O	907_0	Aldol Condensation	59.037113785
907_0	C(C(CO)N)=O	Aldol Condensation	89.04767846899999
C=O	907_1	Knoevenagel H	30.010564684
C(CN)=O	907_1	Knoevenagel H	59.037113785
907_1	C(C(CO)N)=O	Knoevenagel H	89.04767846899999
C(C)=O	909_0	Aldol Condensation	44.026214748
C#CC=O	909_0	Aldol Condensation	54.010564684
909_0	C#CC(CC=O)O	Aldol Condensation	98.036779432
C=O	911_0	Aldol Condensation	30.010564684
C(C)(C)=O	911_0	Aldol Condensation	58.041864812
911_0	C(C)(CCO)=O	Aldol Condensation	88.052429496
C=O	913_0	Aldol Condensation	30.010564684
C(CC)=O	913_0	Aldol Condensation	58.041864812
913_0	C(C(C)CO)=O	Aldol Condensation	88.052429496
C(C(CO)O)=O	914_0	Retro Aldol	90.031694052
914_0	C=O	Retro Aldol	30.010564684
914_0	C(CO)=O	Retro Aldol	60.021129368000004
C(C(CO)O)=O	914_1	Knoevenagel H (inv)	90.031694052
914_1	C=O	Knoevenagel H (inv)	30.010564684
914_1	C(CO)=O	Knoevenagel H (inv)	60.021129368000004
C(CC(O)=O)=O	915_0	Retro Aldol	88.016043988
915_0	C(C)=O	Retro Aldol	44.026214748
915_0	C(=O)=O	Retro Aldol	43.98982924
C(CC(O)=O)=O	915_1	Beta Decarboxylation	88.016043988
915_1	C(C)=O	Beta Decarboxylation	44.026214748
915_1	C(=O)=O	Beta Decarboxylation	43.98982924
C(C(CO)O)=O	917_0	Keto-enol migration twice	90.031694052
917_0	C(CO)(CO)=O	Keto-enol migration twice	90.031694052
C(C(CO)=O)#N	918_0	Keto-enol migration twice	85.016378341
918_0	C(C(C=O)O)#N	Keto-enol migration twice	85.016378341
C(C)(CO)=O	919_0	Keto-enol migration twice	74.036779432
919_0	C(C(C)O)=O	Keto-enol migration twice	74.036779432
C(C(CC)O)=O	921_0	Keto-enol migration twice	88.052429496
921_0	C(CO)(CC)=O	Keto-enol migration twice	88.052429496
C(CC(C=O)O)#N	923_0	Keto-enol migration twice	99.032028405
923_0	C(CC(CO)=O)#N	Keto-enol migration twice	99.032028405
C(C(C)O)=O	924_0	Keto-enol migration twice	74.036779432
924_0	C(C)(CO)=O	Keto-enol migration twice	74.036779432
C(C(C(C)=O)O)#N	926_0	Keto-enol migration twice	99.032028405
926_0	C(C(C(C)O)=O)#N	Keto-enol migration twice	99.032028405
N	928_0	Amadori/Heyns Rearrangement	17.026549101
C(C(CO)O)=O	928_0	Amadori/Heyns Rearrangement	90.031694052
928_0	O	Amadori/Heyns Rearrangement	18.010564684
928_0	C(CO)(CN)=O	Amadori/Heyns Rearrangement	89.047678469
C(C(CO)=O)#N	930_0	Amadori/Heyns Rearrangement	85.016378341
CN	930_0	Amadori/Heyns Rearrangement	31.042199165
930_0	O	Amadori/Heyns Rearrangement	18.010564684
930_0	C(C(C=O)NC)#N	Amadori/Heyns Rearrangement	98.048012822
N	932_0	Amadori/Heyns Rearrangement	17.026549101
C(C(CO)=O)#N	932_0	Amadori/Heyns Rearrangement	85.016378341
932_0	O	Amadori/Heyns Rearrangement	18.010564684
932_0	C(C(C=O)N)#N	Amadori/Heyns Rearrangement	84.032362758
C(C)(CO)=O	934_0	Amadori/Heyns Rearrangement	74.036779432
CN	934_0	Amadori/Heyns Rearrangement	31.042199165
934_0	O	Amadori/Heyns Rearrangement	18.010564684
934_0	C(C(C)NC)=O	Amadori/Heyns Rearrangement	87.068413913
N	935_0	Amadori/Heyns Rearrangement	17.026549101
C(C)(CO)=O	935_0	Amadori/Heyns Rearrangement	74.036779432
935_0	O	Amadori/Heyns Rearrangement	18.010564684
935_0	C(C(C)N)=O	Amadori/Heyns Rearrangement	73.052763849
C=CN	936_0	Amadori/Heyns Rearrangement	43.042199165
C(C)(CO)=O	936_0	Amadori/Heyns Rearrangement	74.036779432
936_0	O	Amadori/Heyns Rearrangement	18.010564684
936_0	C(C(C)NC=C)=O	Amadori/Heyns Rearrangement	99.068413913
C(CO)=O	938_0	Amadori/Heyns Rearrangement	60.021129368000004
CCN	938_0	Amadori/Heyns Rearrangement	45.057849229
938_0	O	Amadori/Heyns Rearrangement	18.010564684
938_0	C(CNCC)=O	Amadori/Heyns Rearrangement	87.068413913
N	940_0	Amadori/Heyns Rearrangement	17.026549101
C(C(CC)O)=O	940_0	Amadori/Heyns Rearrangement	88.052429496
940_0	O	Amadori/Heyns Rearrangement	18.010564684
940_0	C(CN)(CC)=O	Amadori/Heyns Rearrangement	87.068413913
N	942_0	Amadori/Heyns Rearrangement	17.026549101
C(CC(C=O)O)#N	942_0	Amadori/Heyns Rearrangement	99.032028405
942_0	O	Amadori/Heyns Rearrangement	18.010564684
942_0	C(CC(CN)=O)#N	Amadori/Heyns Rearrangement	98.048012822
C(C(C)O)=O	944_0	Amadori/Heyns Rearrangement	74.036779432
CN	944_0	Amadori/Heyns Rearrangement	31.042199165
944_0	O	Amadori/Heyns Rearrangement	18.010564684
944_0	C(CNC)(C)=O	Amadori/Heyns Rearrangement	87.068413913
N	945_0	Amadori/Heyns Rearrangement	17.026549101
C(C(C)O)=O	945_0	Amadori/Heyns Rearrangement	74.036779432
945_0	O	Amadori/Heyns Rearrangement	18.010564684
945_0	C(C)(CN)=O	Amadori/Heyns Rearrangement	73.052763849
C=CN	947_0	Amadori/Heyns Rearrangement	43.042199165
C(C(C)O)=O	947_0	Amadori/Heyns Rearrangement	74.036779432
947_0	O	Amadori/Heyns Rearrangement	18.010564684
947_0	C(C)(CNC=C)=O	Amadori/Heyns Rearrangement	99.068413913
N	949_0	Amadori/Heyns Rearrangement	17.026549101
C(C(C(C)=O)O)#N	949_0	Amadori/Heyns Rearrangement	99.032028405
949_0	O	Amadori/Heyns Rearrangement	18.010564684
949_0	C(C(C(C)N)=O)#N	Amadori/Heyns Rearrangement	98.048012822
C(CO)=O	951_0	Amadori/Heyns Rearrangement	60.021129368000004
C=CCN	951_0	Amadori/Heyns Rearrangement	57.057849229
951_0	O	Amadori/Heyns Rearrangement	18.010564684
951_0	C(CNCC=C)=O	Amadori/Heyns Rearrangement	99.068413913
C(CO)=O	953_0	Amadori/Heyns Rearrangement	60.021129368000004
C(CN)#N	953_0	Amadori/Heyns Rearrangement	56.037448138
953_0	O	Amadori/Heyns Rearrangement	18.010564684
953_0	C(CNCC=O)#N	Amadori/Heyns Rearrangement	98.048012822
C(CO)=O	955_0	Amadori/Heyns Rearrangement	60.021129368000004
CN	955_0	Amadori/Heyns Rearrangement	31.042199165
955_0	O	Amadori/Heyns Rearrangement	18.010564684
955_0	C(CNC)=O	Amadori/Heyns Rearrangement	73.052763849
C(C(C=O)O)#N	957_0	Amadori/Heyns Rearrangement	85.016378341
CN	957_0	Amadori/Heyns Rearrangement	31.042199165
957_0	O	Amadori/Heyns Rearrangement	18.010564684
957_0	C(C(CNC)=O)#N	Amadori/Heyns Rearrangement	98.048012822
C=O	958_0	Cannizarro 2, HCHO (oxidation)	30.010564684
O	958_0	Cannizarro 2, HCHO (oxidation)	18.010564684
C(C(CO)O)=O	958_0	Cannizarro 2, HCHO (oxidation)	90.031694052
958_0	C(O)=O	Cannizarro 2, HCHO (oxidation)	46.005479304
958_0	C(C(CO)O)O	Cannizarro 2, HCHO (oxidation)	92.04734411599999
C=O	959_0	Cannizarro 2, HCHO (oxidation)	30.010564684
O	959_0	Cannizarro 2, HCHO (oxidation)	18.010564684
C(CC(O)=O)=O	959_0	Cannizarro 2, HCHO (oxidation)	88.016043988
959_0	C(O)=O	Cannizarro 2, HCHO (oxidation)	46.005479304
959_0	C(CCO)(O)=O	Cannizarro 2, HCHO (oxidation)	90.03169405199999
C=O	960_0	Cannizarro 2, HCHO (oxidation)	30.010564684
O	960_0	Cannizarro 2, HCHO (oxidation)	18.010564684
C(CN)=O	960_0	Cannizarro 2, HCHO (oxidation)	59.037113785
960_0	C(O)=O	Cannizarro 2, HCHO (oxidation)	46.005479304
960_0	C(CN)O	Cannizarro 2, HCHO (oxidation)	61.052763849
C=O	961_0	Cannizarro 2, HCHO (oxidation)	30.010564684
O	961_0	Cannizarro 2, HCHO (oxidation)	18.010564684
C(CNC=C)=O	961_0	Cannizarro 2, HCHO (oxidation)	85.052763849
961_0	C(O)=O	Cannizarro 2, HCHO (oxidation)	46.005479304
961_0	C=CNCCO	Cannizarro 2, HCHO (oxidation)	87.068413913
C=O	962_0	Cannizarro 2, HCHO (oxidation)	30.010564684
O	962_0	Cannizarro 2, HCHO (oxidation)	18.010564684
C(NCC=O)=N	962_0	Cannizarro 2, HCHO (oxidation)	86.048012822
962_0	C(O)=O	Cannizarro 2, HCHO (oxidation)	46.005479304
962_0	C(NCCO)=N	Cannizarro 2, HCHO (oxidation)	88.063662886
C=O	964_0	Cannizarro 2, HCHO (oxidation)	30.010564684
O	964_0	Cannizarro 2, HCHO (oxidation)	18.010564684
C(C(C)N)=O	964_0	Cannizarro 2, HCHO (oxidation)	73.052763849
964_0	C(O)=O	Cannizarro 2, HCHO (oxidation)	46.005479304
964_0	CC(CO)N	Cannizarro 2, HCHO (oxidation)	75.068413913
C=O	966_0	Cannizarro 2, HCHO (oxidation)	30.010564684
O	966_0	Cannizarro 2, HCHO (oxidation)	18.010564684
C#CC=O	966_0	Cannizarro 2, HCHO (oxidation)	54.010564684
966_0	C(O)=O	Cannizarro 2, HCHO (oxidation)	46.005479304
966_0	C#CCO	Cannizarro 2, HCHO (oxidation)	56.026214748
C=O	968_0	Cannizarro 2, HCHO (oxidation)	30.010564684
O	968_0	Cannizarro 2, HCHO (oxidation)	18.010564684
C(C(C)CC=O)#N	968_0	Cannizarro 2, HCHO (oxidation)	97.052763849
968_0	C(O)=O	Cannizarro 2, HCHO (oxidation)	46.005479304
968_0	C(C(C)CCO)#N	Cannizarro 2, HCHO (oxidation)	99.068413913
C=O	970_0	Cannizarro 2, HCHO (oxidation)	30.010564684
O	970_0	Cannizarro 2, HCHO (oxidation)	18.010564684
C(C(C=O)CC)#N	970_0	Cannizarro 2, HCHO (oxidation)	97.052763849
970_0	C(O)=O	Cannizarro 2, HCHO (oxidation)	46.005479304
970_0	C(C(CO)CC)#N	Cannizarro 2, HCHO (oxidation)	99.068413913
C=O	972_0	Cannizarro 2, HCHO (oxidation)	30.010564684
O	972_0	Cannizarro 2, HCHO (oxidation)	18.010564684
C(C(C=O)C)#N	972_0	Cannizarro 2, HCHO (oxidation)	83.037113785
972_0	C(O)=O	Cannizarro 2, HCHO (oxidation)	46.005479304
972_0	C(C(C)CO)#N	Cannizarro 2, HCHO (oxidation)	85.052763849
C=O	973_0	Cannizarro 2, HCHO (oxidation)	30.010564684
O	973_0	Cannizarro 2, HCHO (oxidation)	18.010564684
C(CCC=O)#N	973_0	Cannizarro 2, HCHO (oxidation)	83.037113785
973_0	C(O)=O	Cannizarro 2, HCHO (oxidation)	46.005479304
973_0	C(CCCO)#N	Cannizarro 2, HCHO (oxidation)	85.052763849
C=O	975_0	Cannizarro 2, HCHO (oxidation)	30.010564684
O	975_0	Cannizarro 2, HCHO (oxidation)	18.010564684
C(C(C=O)=C)#N	975_0	Cannizarro 2, HCHO (oxidation)	81.021463721
975_0	C(O)=O	Cannizarro 2, HCHO (oxidation)	46.005479304
975_0	C(C(CO)=C)#N	Cannizarro 2, HCHO (oxidation)	83.037113785
C=O	977_0	Cannizarro 2, HCHO (oxidation)	30.010564684
O	977_0	Cannizarro 2, HCHO (oxidation)	18.010564684
C(C(CC)O)=O	977_0	Cannizarro 2, HCHO (oxidation)	88.052429496
977_0	C(O)=O	Cannizarro 2, HCHO (oxidation)	46.005479304
977_0	CCC(CO)O	Cannizarro 2, HCHO (oxidation)	90.06807956
C=O	979_0	Cannizarro 2, HCHO (oxidation)	30.010564684
O	979_0	Cannizarro 2, HCHO (oxidation)	18.010564684
C(CCCO)=O	979_0	Cannizarro 2, HCHO (oxidation)	88.052429496
979_0	C(O)=O	Cannizarro 2, HCHO (oxidation)	46.005479304
979_0	C(CCCO)O	Cannizarro 2, HCHO (oxidation)	90.06807956
C=O	981_0	Cannizarro 2, HCHO (oxidation)	30.010564684
O	981_0	Cannizarro 2, HCHO (oxidation)	18.010564684
C(C(C)O)=O	981_0	Cannizarro 2, HCHO (oxidation)	74.036779432
981_0	C(O)=O	Cannizarro 2, HCHO (oxidation)	46.005479304
981_0	CC(CO)O	Cannizarro 2, HCHO (oxidation)	76.052429496
C=O	983_0	Cannizarro 2, HCHO (oxidation)	30.010564684
O	983_0	Cannizarro 2, HCHO (oxidation)	18.010564684
C(C(CC)N)=O	983_0	Cannizarro 2, HCHO (oxidation)	87.068413913
983_0	C(O)=O	Cannizarro 2, HCHO (oxidation)	46.005479304
983_0	CCC(CO)N	Cannizarro 2, HCHO (oxidation)	89.084063977
C=O	985_0	Cannizarro 2, HCHO (oxidation)	30.010564684
O	985_0	Cannizarro 2, HCHO (oxidation)	18.010564684
C(CCCN)=O	985_0	Cannizarro 2, HCHO (oxidation)	87.068413913
985_0	C(O)=O	Cannizarro 2, HCHO (oxidation)	46.005479304
985_0	C(CCCN)O	Cannizarro 2, HCHO (oxidation)	89.084063977
C=O	986_0	Cannizarro 2, HCHO (oxidation)	30.010564684
O	986_0	Cannizarro 2, HCHO (oxidation)	18.010564684
C(CC(C)=O)=O	986_0	Cannizarro 2, HCHO (oxidation)	86.036779432
986_0	C(O)=O	Cannizarro 2, HCHO (oxidation)	46.005479304
986_0	C(C)(CCO)=O	Cannizarro 2, HCHO (oxidation)	88.052429496
C=O	987_0	Cannizarro 2, HCHO (oxidation)	30.010564684
O	987_0	Cannizarro 2, HCHO (oxidation)	18.010564684
C(C(CC=O)=O)#N	987_0	Cannizarro 2, HCHO (oxidation)	97.016378341
987_0	C(O)=O	Cannizarro 2, HCHO (oxidation)	46.005479304
987_0	C(C(CCO)=O)#N	Cannizarro 2, HCHO (oxidation)	99.032028405
C=O	988_0	Cannizarro 2, HCHO (oxidation)	30.010564684
O	988_0	Cannizarro 2, HCHO (oxidation)	18.010564684
C(CC=O)=O	988_0	Cannizarro 2, HCHO (oxidation)	72.021129368
988_0	C(O)=O	Cannizarro 2, HCHO (oxidation)	46.005479304
988_0	C(CCO)=O	Cannizarro 2, HCHO (oxidation)	74.036779432
C=O	989_0	Cannizarro 2, HCHO (oxidation)	30.010564684
O	989_0	Cannizarro 2, HCHO (oxidation)	18.010564684
C(NCC=O)=O	989_0	Cannizarro 2, HCHO (oxidation)	87.032028405
989_0	C(O)=O	Cannizarro 2, HCHO (oxidation)	46.005479304
989_0	C(NCCO)=O	Cannizarro 2, HCHO (oxidation)	89.04767846899999
C=O	990_0	Cannizarro 2, HCHO (oxidation)	30.010564684
O	990_0	Cannizarro 2, HCHO (oxidation)	18.010564684
C(CC)=O	990_0	Cannizarro 2, HCHO (oxidation)	58.041864812
990_0	C(O)=O	Cannizarro 2, HCHO (oxidation)	46.005479304
