ID	Species	R or P	Reaction Name	Mass
3339_0	C(C(CO)=C)#N	-1	Michael Addition 2,2, 	83.037113785
3339_0	C(C(CO)CC)#N	1	Michael Addition 2,2, 	99.068413913
3341_0	C(C=C)#N	-1	Michael Addition 2,2, 	53.026549101
3341_0	C#CC	-1	Michael Addition 2,2, 	40.031300128
3341_0	C(CCCC#C)#N	1	Michael Addition 2,2, 	93.057849229
3343_0	C	-1	Michael Addition 2,2, 	16.031300127999998
3343_0	C(C(C=N)=C)#N	-1	Michael Addition 2,2, 	80.037448138
3343_0	C(C(C=N)CC)#N	1	Michael Addition 2,2, 	96.068748266
3345_0	C	-1	Michael Addition 2,2, 	16.031300127999998
3345_0	C(C=CC=C)#N	-1	Michael Addition 2,2, 	79.042199165
3345_0	C(CC(C=C)C)#N	1	Michael Addition 2,2, 	95.073499293
3346_0	C	-1	Michael Addition 2,2, 	16.031300127999998
3346_0	C(C(CN)=C)#N	-1	Michael Addition 2,2, 	82.053098202
3346_0	C(C(CN)CC)#N	1	Michael Addition 2,2, 	98.08439833
3347_0	C	-1	Michael Addition 2,2, 	16.031300127999998
3347_0	C(C(N)=C)#N	-1	Michael Addition 2,2, 	68.037448138
3347_0	C(C(CC)N)#N	1	Michael Addition 2,2, 	84.068748266
3348_0	CN	-1	Michael Addition 2,2, 	31.042199165
3348_0	C(C(N)=C)#N	-1	Michael Addition 2,2, 	68.037448138
3348_0	C(C(CCN)N)#N	1	Michael Addition 2,2, 	99.079647303
3350_0	C#CC#N	-1	Michael Addition 3,2, 	51.010899037
3350_0	C#CC	-1	Michael Addition 3,2, 	40.031300128
3350_0	C(C=CCC#C)#N	1	Michael Addition 3,2, 	91.042199165
3352_0	C=CC	-1	Michael Addition 3,2, 	42.046950192
3352_0	C#CC#N	-1	Michael Addition 3,2, 	51.010899037
3352_0	C(C=CCC=C)#N	1	Michael Addition 3,2, 	93.057849229
3353_0	CO	-1	Michael Addition 3,2, 	32.026214748
3353_0	C#CC#N	-1	Michael Addition 3,2, 	51.010899037
3353_0	C(C=CCO)#N	1	Michael Addition 3,2, 	83.037113785
3355_0	C(C)=O	-1	Michael Addition 3,2, 	44.026214748
3355_0	C#CC#N	-1	Michael Addition 3,2, 	51.010899037
3355_0	C(C=CCC=O)#N	1	Michael Addition 3,2, 	95.037113785
3356_0	C	-1	Michael Addition 3,2, 	16.031300127999998
3356_0	C#CC#N	-1	Michael Addition 3,2, 	51.010899037
3356_0	C(C=CC)#N	1	Michael Addition 3,2, 	67.042199165
3357_0	CCO	-1	Michael Addition 3,2, 	46.041864812
3357_0	C#CC#N	-1	Michael Addition 3,2, 	51.010899037
3357_0	C(C=CCCO)#N	1	Michael Addition 3,2, 	97.052763849
3358_0	CCO	-1	Michael Addition 3,2, 	46.041864812
3358_0	C#CC#N	-1	Michael Addition 3,2, 	51.010899037
3358_0	C(C=CC(C)O)#N	1	Michael Addition 3,2, 	97.052763849
3360_0	C(C)#N	-1	Michael Addition 3,2, 	41.026549101
3360_0	C#CC#N	-1	Michael Addition 3,2, 	51.010899037
3360_0	C(C=CCC#N)#N	1	Michael Addition 3,2, 	92.037448138
3361_0	CCN	-1	Michael Addition 3,2, 	45.057849229
3361_0	C#CC#N	-1	Michael Addition 3,2, 	51.010899037
3361_0	C(C=CCCN)#N	1	Michael Addition 3,2, 	96.068748266
3362_0	CCN	-1	Michael Addition 3,2, 	45.057849229
3362_0	C#CC#N	-1	Michael Addition 3,2, 	51.010899037
3362_0	C(C=CC(C)N)#N	1	Michael Addition 3,2, 	96.068748266
3363_0	CN	-1	Michael Addition 3,2, 	31.042199165
3363_0	C#CC#N	-1	Michael Addition 3,2, 	51.010899037
3363_0	C(C=CCN)#N	1	Michael Addition 3,2, 	82.053098202
3364_0	C1(CCCN1)=O	-1	Michael Addition 0,2, (reverse)	85.052763849
3364_0	C=CC(NC)=O	1	Michael Addition 0,2, (reverse)	85.052763849
3365_0	C(C(CCC)=O)#N	-1	Michael Addition 0,2, (reverse)	97.052763849
3365_0	C	1	Michael Addition 0,2, (reverse)	16.031300127999998
3365_0	C(C(C=C)=O)#N	1	Michael Addition 0,2, (reverse)	81.021463721
3366_0	C(C(C)CCO)#N	-1	Michael Addition 2,2, (reverse)	99.068413913
3366_0	CO	1	Michael Addition 2,2, (reverse)	32.026214748
3366_0	C(C(C)=C)#N	1	Michael Addition 2,2, (reverse)	67.042199165
3367_0	C(C(CO)CC)#N	-1	Michael Addition 2,2, (reverse)	99.068413913
3367_0	C	1	Michael Addition 2,2, (reverse)	16.031300127999998
3367_0	C(C(CO)=C)#N	1	Michael Addition 2,2, (reverse)	83.037113785
3368_0	C(CC(C)CO)#N	-1	Michael Addition 2,2, (reverse)	99.068413913
3368_0	C	1	Michael Addition 2,2, (reverse)	16.031300127999998
3368_0	C(C=CCO)#N	1	Michael Addition 2,2, (reverse)	83.037113785
3369_0	C(CC(C)CO)#N	-1	Michael Addition 2,2, (reverse)	99.068413913
3369_0	CO	1	Michael Addition 2,2, (reverse)	32.026214748
3369_0	C(C=CC)#N	1	Michael Addition 2,2, (reverse)	67.042199165
3370_0	C(C(C#N)CC)#N	-1	Michael Addition 2,2, (reverse)	94.053098202
3370_0	C	1	Michael Addition 2,2, (reverse)	16.031300127999998
3370_0	C(C(C#N)=C)#N	1	Michael Addition 2,2, (reverse)	78.021798074
3371_0	C(C(C)CCN)#N	-1	Michael Addition 2,2, (reverse)	98.08439833
3371_0	CN	1	Michael Addition 2,2, (reverse)	31.042199165
3371_0	C(C(C)=C)#N	1	Michael Addition 2,2, (reverse)	67.042199165
3372_0	C(C(CN)CC)#N	-1	Michael Addition 2,2, (reverse)	98.08439833
3372_0	C	1	Michael Addition 2,2, (reverse)	16.031300127999998
3372_0	C(C(CN)=C)#N	1	Michael Addition 2,2, (reverse)	82.053098202
3373_0	C(CCC(C)N)#N	-1	Michael Addition 2,2, (reverse)	98.08439833
3373_0	C(C=C)#N	1	Michael Addition 2,2, (reverse)	53.026549101
3373_0	CCN	1	Michael Addition 2,2, (reverse)	45.057849229
3374_0	C(C(CC)NC)#N	-1	Michael Addition 2,2, (reverse)	98.08439833
3374_0	C	1	Michael Addition 2,2, (reverse)	16.031300127999998
3374_0	C(C(NC)=C)#N	1	Michael Addition 2,2, (reverse)	82.053098202
3375_0	C(C(CC)N)#N	-1	Michael Addition 2,2, (reverse)	84.068748266
3375_0	C	1	Michael Addition 2,2, (reverse)	16.031300127999998
3375_0	C(C(N)=C)#N	1	Michael Addition 2,2, (reverse)	68.037448138
3376_0	C(CC(C)NC)#N	-1	Michael Addition 2,2, (reverse)	98.08439833
3376_0	C	1	Michael Addition 2,2, (reverse)	16.031300127999998
3376_0	C(C=CNC)#N	1	Michael Addition 2,2, (reverse)	82.053098202
3378_0	C(CC(CC)N)#N	-1	Michael Addition 2,2, (reverse)	98.08439833
3378_0	C(C=CN)#N	1	Michael Addition 2,2, (reverse)	68.037448138
3378_0	CC	1	Michael Addition 2,2, (reverse)	30.046950191999997
3379_0	C(CC(CN)N)#N	-1	Michael Addition 2,2, (reverse)	99.079647303
3379_0	CN	1	Michael Addition 2,2, (reverse)	31.042199165
3379_0	C(C=CN)#N	1	Michael Addition 2,2, (reverse)	68.037448138
3381_0	C(CCCNC)#N	-1	Michael Addition 2,2, (reverse)	98.08439833
3381_0	C(C=C)#N	1	Michael Addition 2,2, (reverse)	53.026549101
3381_0	CNC	1	Michael Addition 2,2, (reverse)	45.057849229
3382_0	C(CC(C)CN)#N	-1	Michael Addition 2,2, (reverse)	98.08439833
3382_0	C	1	Michael Addition 2,2, (reverse)	16.031300127999998
3382_0	C(C=CCN)#N	1	Michael Addition 2,2, (reverse)	82.053098202
3383_0	C(CC(C)CN)#N	-1	Michael Addition 2,2, (reverse)	98.08439833
3383_0	C(C=CC)#N	1	Michael Addition 2,2, (reverse)	67.042199165
3383_0	CN	1	Michael Addition 2,2, (reverse)	31.042199165
3384_0	C(CC(C)C)#N	-1	Michael Addition 2,2, (reverse)	83.073499293
3384_0	C	1	Michael Addition 2,2, (reverse)	16.031300127999998
3384_0	C(C=CC)#N	1	Michael Addition 2,2, (reverse)	67.042199165
3386_0	C(C=CC(C)=O)=O	-1	Aldol Condensation	98.036779432
3386_0	C1C(CC(C=1)=O)O	1	Aldol Condensation	98.036779432
3387_0	C(C(CO)=O)=O	-1	Retro Aldol	88.01604398799999
3387_0	C=O	1	Retro Aldol	30.010564684
3387_0	C(C=O)=O	1	Retro Aldol	58.005479304000005
3388_0	C(C)(C(C)O)=O	-1	Keto-enol migration twice	88.052429496
3388_0	C(C)(C(C)O)=O	1	Keto-enol migration twice	88.052429496
3389_0	C(C(CO)=O)=O	-1	Keto-enol migration twice	88.01604398799999
3389_0	C(C(C=O)O)=O	1	Keto-enol migration twice	88.01604398799999
3391_0	C(C(CO)=O)=N	-1	Keto-enol migration twice	87.03202840499999
3391_0	C(C(C=N)O)=O	1	Keto-enol migration twice	87.03202840499999
3392_0	C(C(O)O)=O	-1	Keto-enol migration twice	76.01604398799999
3392_0	C(CO)(O)=O	1	Keto-enol migration twice	76.01604398799999
3393_0	C(C(C=O)O)=O	-1	Keto-enol migration twice	88.01604398799999
3393_0	C(C(CO)=O)=O	1	Keto-enol migration twice	88.01604398799999
3394_0	C(C(NC)O)=O	-1	Keto-enol migration twice	89.047678469
3394_0	C(CO)(NC)=O	1	Keto-enol migration twice	89.047678469
3395_0	C(C(N)O)=O	-1	Keto-enol migration twice	75.03202840499999
3395_0	C(CO)(N)=O	1	Keto-enol migration twice	75.03202840499999
3396_0	C(CO)=O	-1	Amadori/Heyns Rearrangement	60.021129368000004
3396_0	C(N)=CC	-1	Amadori/Heyns Rearrangement	57.057849229
3396_0	O	1	Amadori/Heyns Rearrangement	18.010564684
3396_0	C(CNC=CC)=O	1	Amadori/Heyns Rearrangement	99.068413913
3397_0	C(CO)=O	-1	Amadori/Heyns Rearrangement	60.021129368000004
3397_0	C=C(C)N	-1	Amadori/Heyns Rearrangement	57.057849229
3397_0	O	1	Amadori/Heyns Rearrangement	18.010564684
3397_0	C(CNC(C)=C)=O	1	Amadori/Heyns Rearrangement	99.068413913
3399_0	C(CO)=O	-1	Amadori/Heyns Rearrangement	60.021129368000004
3399_0	C(N)#CC	-1	Amadori/Heyns Rearrangement	55.042199165
3399_0	O	1	Amadori/Heyns Rearrangement	18.010564684
3399_0	C(C)#CNCC=O	1	Amadori/Heyns Rearrangement	97.052763849
3400_0	N	-1	Amadori/Heyns Rearrangement	17.026549101
3400_0	C(C)(C(C)O)=O	-1	Amadori/Heyns Rearrangement	88.052429496
3400_0	O	1	Amadori/Heyns Rearrangement	18.010564684
3400_0	C(C)(C(C)N)=O	1	Amadori/Heyns Rearrangement	87.068413913
3400_1	N	-1	Amadori Rearrangement	17.026549101
3400_1	C(C)(C(C)O)=O	-1	Amadori Rearrangement	88.052429496
3400_1	O	1	Amadori Rearrangement	18.010564684
3400_1	C(C)(C(C)N)=O	1	Amadori Rearrangement	87.068413913
3401_0	N	-1	Amadori/Heyns Rearrangement	17.026549101
3401_0	C(C(CO)=O)=O	-1	Amadori/Heyns Rearrangement	88.01604398799999
3401_0	O	1	Amadori/Heyns Rearrangement	18.010564684
3401_0	C(C(C=O)N)=O	1	Amadori/Heyns Rearrangement	87.03202840499999
3403_0	N	-1	Amadori/Heyns Rearrangement	17.026549101
3403_0	C(C(CO)=O)=N	-1	Amadori/Heyns Rearrangement	87.03202840499999
3403_0	O	1	Amadori/Heyns Rearrangement	18.010564684
3403_0	C(C(C=N)N)=O	1	Amadori/Heyns Rearrangement	86.048012822
3404_0	N	-1	Amadori/Heyns Rearrangement	17.026549101
3404_0	C(C(O)O)=O	-1	Amadori/Heyns Rearrangement	76.01604398799999
3404_0	O	1	Amadori/Heyns Rearrangement	18.010564684
3404_0	C(CN)(O)=O	1	Amadori/Heyns Rearrangement	75.032028405
3405_0	CN	-1	Amadori/Heyns Rearrangement	31.042199165
3405_0	C(C(O)O)=O	-1	Amadori/Heyns Rearrangement	76.01604398799999
3405_0	O	1	Amadori/Heyns Rearrangement	18.010564684
3405_0	C(CNC)(O)=O	1	Amadori/Heyns Rearrangement	89.047678469
3407_0	C#CN	-1	Amadori/Heyns Rearrangement	41.026549101
3407_0	C(C(O)O)=O	-1	Amadori/Heyns Rearrangement	76.01604398799999
3407_0	O	1	Amadori/Heyns Rearrangement	18.010564684
3407_0	C#CNCC(O)=O	1	Amadori/Heyns Rearrangement	99.032028405
3408_0	N	-1	Amadori/Heyns Rearrangement	17.026549101
3408_0	C(C(C=O)O)=O	-1	Amadori/Heyns Rearrangement	88.01604398799999
3408_0	O	1	Amadori/Heyns Rearrangement	18.010564684
3408_0	C(C(CN)=O)=O	1	Amadori/Heyns Rearrangement	87.03202840499999
3409_0	N	-1	Amadori/Heyns Rearrangement	17.026549101
3409_0	C(C(NC)O)=O	-1	Amadori/Heyns Rearrangement	89.047678469
3409_0	O	1	Amadori/Heyns Rearrangement	18.010564684
3409_0	C(CN)(NC)=O	1	Amadori/Heyns Rearrangement	88.063662886
3410_0	N	-1	Amadori/Heyns Rearrangement	17.026549101
3410_0	C(C(N)O)=O	-1	Amadori/Heyns Rearrangement	75.03202840499999
3410_0	O	1	Amadori/Heyns Rearrangement	18.010564684
3410_0	C(CN)(N)=O	1	Amadori/Heyns Rearrangement	74.048012822
3412_0	CN	-1	Amadori/Heyns Rearrangement	31.042199165
3412_0	C(C(N)O)=O	-1	Amadori/Heyns Rearrangement	75.03202840499999
3412_0	O	1	Amadori/Heyns Rearrangement	18.010564684
3412_0	C(CNC)(N)=O	1	Amadori/Heyns Rearrangement	88.063662886
3414_0	C#CN	-1	Amadori/Heyns Rearrangement	41.026549101
3414_0	C(C(N)O)=O	-1	Amadori/Heyns Rearrangement	75.03202840499999
3414_0	O	1	Amadori/Heyns Rearrangement	18.010564684
3414_0	C(NCC(N)=O)#C	1	Amadori/Heyns Rearrangement	98.048012822
3416_0	C(CO)=O	-1	Amadori/Heyns Rearrangement	60.021129368000004
3416_0	CNC	-1	Amadori/Heyns Rearrangement	45.057849229
3416_0	O	1	Amadori/Heyns Rearrangement	18.010564684
3416_0	C(CN(C)C)=O	1	Amadori/Heyns Rearrangement	87.068413913
3418_0	C=O	-1	Cannizarro 2, HCHO (oxidation)	30.010564684
3418_0	O	-1	Cannizarro 2, HCHO (oxidation)	18.010564684
3418_0	C#CCNCC=O	-1	Cannizarro 2, HCHO (oxidation)	97.052763849
3418_0	C(O)=O	1	Cannizarro 2, HCHO (oxidation)	46.005479304
3418_0	C#CCNCCO	1	Cannizarro 2, HCHO (oxidation)	99.068413913
3420_0	C=O	-1	Cannizarro 2, HCHO (oxidation)	30.010564684
3420_0	O	-1	Cannizarro 2, HCHO (oxidation)	18.010564684
3420_0	C#CNCC=O	-1	Cannizarro 2, HCHO (oxidation)	83.037113785
3420_0	C(O)=O	1	Cannizarro 2, HCHO (oxidation)	46.005479304
3420_0	C#CNCCO	1	Cannizarro 2, HCHO (oxidation)	85.052763849
3421_0	C=O	-1	Cannizarro 2, HCHO (oxidation)	30.010564684
3421_0	O	-1	Cannizarro 2, HCHO (oxidation)	18.010564684
3421_0	C#CNC(C=O)C	-1	Cannizarro 2, HCHO (oxidation)	97.052763849
3421_0	C(O)=O	1	Cannizarro 2, HCHO (oxidation)	46.005479304
3421_0	C#CNC(C)CO	1	Cannizarro 2, HCHO (oxidation)	99.068413913
3422_0	C=O	-1	Cannizarro 2, HCHO (oxidation)	30.010564684
3422_0	O	-1	Cannizarro 2, HCHO (oxidation)	18.010564684
3422_0	C#CNC(C=O)=C	-1	Cannizarro 2, HCHO (oxidation)	95.037113785
3422_0	C(O)=O	1	Cannizarro 2, HCHO (oxidation)	46.005479304
3422_0	C#CNC(CO)=C	1	Cannizarro 2, HCHO (oxidation)	97.052763849
3423_0	C=O	-1	Cannizarro 2, HCHO (oxidation)	30.010564684
3423_0	O	-1	Cannizarro 2, HCHO (oxidation)	18.010564684
3423_0	C#CNC=CC=O	-1	Cannizarro 2, HCHO (oxidation)	95.037113785
3423_0	C(O)=O	1	Cannizarro 2, HCHO (oxidation)	46.005479304
3423_0	C#CNC=CCO	1	Cannizarro 2, HCHO (oxidation)	97.052763849
3424_0	C=O	-1	Cannizarro 2, HCHO (oxidation)	30.010564684
3424_0	O	-1	Cannizarro 2, HCHO (oxidation)	18.010564684
3424_0	C#CNC(C=O)=N	-1	Cannizarro 2, HCHO (oxidation)	96.032362758
3424_0	C(O)=O	1	Cannizarro 2, HCHO (oxidation)	46.005479304
3424_0	C#CNC(CO)=N	1	Cannizarro 2, HCHO (oxidation)	98.048012822
3426_0	C=O	-1	Cannizarro 2, HCHO (oxidation)	30.010564684
3426_0	O	-1	Cannizarro 2, HCHO (oxidation)	18.010564684
3426_0	C#CC=CC=O	-1	Cannizarro 2, HCHO (oxidation)	80.026214748
3426_0	C(O)=O	1	Cannizarro 2, HCHO (oxidation)	46.005479304
3426_0	C#CC=CCO	1	Cannizarro 2, HCHO (oxidation)	82.041864812
3428_0	C=O	-1	Cannizarro 2, HCHO (oxidation)	30.010564684
3428_0	O	-1	Cannizarro 2, HCHO (oxidation)	18.010564684
3428_0	C=C(C=O)C	-1	Cannizarro 2, HCHO (oxidation)	70.041864812
3428_0	C(O)=O	1	Cannizarro 2, HCHO (oxidation)	46.005479304
3428_0	C=C(C)CO	1	Cannizarro 2, HCHO (oxidation)	72.057514876
3430_0	C=O	-1	Cannizarro 2, HCHO (oxidation)	30.010564684
3430_0	O	-1	Cannizarro 2, HCHO (oxidation)	18.010564684
3430_0	C=CC=CC=O	-1	Cannizarro 2, HCHO (oxidation)	82.041864812
3430_0	C(O)=O	1	Cannizarro 2, HCHO (oxidation)	46.005479304
3430_0	C=CC=CCO	1	Cannizarro 2, HCHO (oxidation)	84.057514876
3431_0	C=O	-1	Cannizarro 2, HCHO (oxidation)	30.010564684
3431_0	O	-1	Cannizarro 2, HCHO (oxidation)	18.010564684
3431_0	C#CNCCC=O	-1	Cannizarro 2, HCHO (oxidation)	97.052763849
3431_0	C(O)=O	1	Cannizarro 2, HCHO (oxidation)	46.005479304
3431_0	C#CNCCCO	1	Cannizarro 2, HCHO (oxidation)	99.068413913
3433_0	C=O	-1	Cannizarro 2, HCHO (oxidation)	30.010564684
3433_0	O	-1	Cannizarro 2, HCHO (oxidation)	18.010564684
3433_0	C#CC(CC=O)N	-1	Cannizarro 2, HCHO (oxidation)	97.052763849
3433_0	C(O)=O	1	Cannizarro 2, HCHO (oxidation)	46.005479304
3433_0	C#CC(CCO)N	1	Cannizarro 2, HCHO (oxidation)	99.068413913
3434_0	C=O	-1	Cannizarro 2, HCHO (oxidation)	30.010564684
3434_0	O	-1	Cannizarro 2, HCHO (oxidation)	18.010564684
3434_0	C(C(C)CN)=O	-1	Cannizarro 2, HCHO (oxidation)	87.068413913
3434_0	C(O)=O	1	Cannizarro 2, HCHO (oxidation)	46.005479304
3434_0	CC(CO)CN	1	Cannizarro 2, HCHO (oxidation)	89.084063977
3435_0	C=O	-1	Cannizarro 2, HCHO (oxidation)	30.010564684
3435_0	O	-1	Cannizarro 2, HCHO (oxidation)	18.010564684
3435_0	C(C(NC)=O)=O	-1	Cannizarro 2, HCHO (oxidation)	87.032028405
3435_0	C(O)=O	1	Cannizarro 2, HCHO (oxidation)	46.005479304
3435_0	C(CO)(NC)=O	1	Cannizarro 2, HCHO (oxidation)	89.047678469
3436_0	C=O	-1	Cannizarro 2, HCHO (oxidation)	30.010564684
3436_0	O	-1	Cannizarro 2, HCHO (oxidation)	18.010564684
3436_0	C(C(CO)=O)=O	-1	Cannizarro 2, HCHO (oxidation)	88.01604398799999
3436_0	C(O)=O	1	Cannizarro 2, HCHO (oxidation)	46.005479304
3436_0	C(CO)(CO)=O	1	Cannizarro 2, HCHO (oxidation)	90.031694052
3437_0	C=O	-1	Cannizarro 2, HCHO (oxidation)	30.010564684
3437_0	O	-1	Cannizarro 2, HCHO (oxidation)	18.010564684
3437_0	C(C(C#N)C=O)#N	-1	Cannizarro 2, HCHO (oxidation)	94.016712694
3437_0	C(O)=O	1	Cannizarro 2, HCHO (oxidation)	46.005479304
3437_0	C(C(C#N)CO)#N	1	Cannizarro 2, HCHO (oxidation)	96.032362758
3439_0	C=O	-1	Cannizarro 2, HCHO (oxidation)	30.010564684
3439_0	O	-1	Cannizarro 2, HCHO (oxidation)	18.010564684
3439_0	C(C(O)O)=O	-1	Cannizarro 2, HCHO (oxidation)	76.01604398799999
3439_0	C(O)=O	1	Cannizarro 2, HCHO (oxidation)	46.005479304
3439_0	C(C(O)O)O	1	Cannizarro 2, HCHO (oxidation)	78.03169405199999
3440_0	C=O	-1	Cannizarro 2, HCHO (oxidation)	30.010564684
3440_0	O	-1	Cannizarro 2, HCHO (oxidation)	18.010564684
3440_0	C(C(C=O)O)=O	-1	Cannizarro 2, HCHO (oxidation)	88.01604398799999
3440_0	C(O)=O	1	Cannizarro 2, HCHO (oxidation)	46.005479304
3440_0	C(C(CO)O)=O	1	Cannizarro 2, HCHO (oxidation)	90.031694052
3442_0	C=O	-1	Cannizarro 2, HCHO (oxidation)	30.010564684
3442_0	O	-1	Cannizarro 2, HCHO (oxidation)	18.010564684
3442_0	C(C(NC)O)=O	-1	Cannizarro 2, HCHO (oxidation)	89.047678469
3442_0	C(O)=O	1	Cannizarro 2, HCHO (oxidation)	46.005479304
3442_0	CNC(CO)O	1	Cannizarro 2, HCHO (oxidation)	91.063328533
3444_0	C=O	-1	Cannizarro 2, HCHO (oxidation)	30.010564684
3444_0	O	-1	Cannizarro 2, HCHO (oxidation)	18.010564684
3444_0	C(C(N)O)=O	-1	Cannizarro 2, HCHO (oxidation)	75.03202840499999
3444_0	C(O)=O	1	Cannizarro 2, HCHO (oxidation)	46.005479304
3444_0	C(C(N)O)O	1	Cannizarro 2, HCHO (oxidation)	77.04767846899999
3445_0	C=O	-1	Cannizarro 2, HCHO (oxidation)	30.010564684
3445_0	O	-1	Cannizarro 2, HCHO (oxidation)	18.010564684
3445_0	C(C(CN)=O)=O	-1	Cannizarro 2, HCHO (oxidation)	87.03202840499999
3445_0	C(O)=O	1	Cannizarro 2, HCHO (oxidation)	46.005479304
3445_0	C(CO)(CN)=O	1	Cannizarro 2, HCHO (oxidation)	89.047678469
3446_0	C=O	-1	Cannizarro 2, HCHO (oxidation)	30.010564684
3446_0	O	-1	Cannizarro 2, HCHO (oxidation)	18.010564684
3446_0	C(C(C=O)N)=O	-1	Cannizarro 2, HCHO (oxidation)	87.03202840499999
3446_0	C(O)=O	1	Cannizarro 2, HCHO (oxidation)	46.005479304
3446_0	C(C(CO)N)=O	1	Cannizarro 2, HCHO (oxidation)	89.04767846899999
3447_0	C=O	-1	Cannizarro 2, HCHO (oxidation)	30.010564684
3447_0	O	-1	Cannizarro 2, HCHO (oxidation)	18.010564684
3447_0	C(C=CC=O)=O	-1	Cannizarro 2, HCHO (oxidation)	84.021129368
3447_0	C(O)=O	1	Cannizarro 2, HCHO (oxidation)	46.005479304
3447_0	C(CO)=CC=O	1	Cannizarro 2, HCHO (oxidation)	86.036779432
3449_0	C=O	-1	Cannizarro 2, HCHO (oxidation)	30.010564684
3449_0	O	-1	Cannizarro 2, HCHO (oxidation)	18.010564684
3449_0	C#CCCCC=O	-1	Cannizarro 2, HCHO (oxidation)	96.057514876
3449_0	C(O)=O	1	Cannizarro 2, HCHO (oxidation)	46.005479304
3449_0	C#CCCCCO	1	Cannizarro 2, HCHO (oxidation)	98.07316494
3451_0	C=O	-1	Cannizarro 2, HCHO (oxidation)	30.010564684
3451_0	O	-1	Cannizarro 2, HCHO (oxidation)	18.010564684
3451_0	C#CCC=CC=O	-1	Cannizarro 2, HCHO (oxidation)	94.041864812
3451_0	C(O)=O	1	Cannizarro 2, HCHO (oxidation)	46.005479304
3451_0	C#CCC=CCO	1	Cannizarro 2, HCHO (oxidation)	96.057514876
3452_0	C=O	-1	Cannizarro 2, HCHO (oxidation)	30.010564684
3452_0	O	-1	Cannizarro 2, HCHO (oxidation)	18.010564684
3452_0	C(C=CCC=O)#N	-1	Cannizarro 2, HCHO (oxidation)	95.037113785
3452_0	C(O)=O	1	Cannizarro 2, HCHO (oxidation)	46.005479304
3452_0	C(C=CCCO)#N	1	Cannizarro 2, HCHO (oxidation)	97.052763849
3453_0	C=O	-1	Cannizarro 2, HCHO (reduction)	30.010564684
3453_0	O	-1	Cannizarro 2, HCHO (reduction)	18.010564684
3453_0	C#CNCC=O	-1	Cannizarro 2, HCHO (reduction)	83.037113785
3453_0	CO	1	Cannizarro 2, HCHO (reduction)	32.026214748
3453_0	C#CNCC(O)=O	1	Cannizarro 2, HCHO (reduction)	99.032028405
3455_0	C=O	-1	Cannizarro 2, HCHO (reduction)	30.010564684
3455_0	O	-1	Cannizarro 2, HCHO (reduction)	18.010564684
3455_0	C#CC=CC=O	-1	Cannizarro 2, HCHO (reduction)	80.026214748
3455_0	CO	1	Cannizarro 2, HCHO (reduction)	32.026214748
3455_0	C#CC=CC(O)=O	1	Cannizarro 2, HCHO (reduction)	96.021129368
3457_0	C=O	-1	Cannizarro 2, HCHO (reduction)	30.010564684
3457_0	O	-1	Cannizarro 2, HCHO (reduction)	18.010564684
3457_0	C=C(C=O)C	-1	Cannizarro 2, HCHO (reduction)	70.041864812
3457_0	CO	1	Cannizarro 2, HCHO (reduction)	32.026214748
3457_0	C=C(C(O)=O)C	1	Cannizarro 2, HCHO (reduction)	86.036779432
3459_0	C=O	-1	Cannizarro 2, HCHO (reduction)	30.010564684
3459_0	O	-1	Cannizarro 2, HCHO (reduction)	18.010564684
3459_0	C=CC=CC=O	-1	Cannizarro 2, HCHO (reduction)	82.041864812
3459_0	CO	1	Cannizarro 2, HCHO (reduction)	32.026214748
3459_0	C=CC=CC(O)=O	1	Cannizarro 2, HCHO (reduction)	98.036779432
3461_0	C=O	-1	Cannizarro 2, HCHO (reduction)	30.010564684
3461_0	O	-1	Cannizarro 2, HCHO (reduction)	18.010564684
3461_0	C(C(O)O)=O	-1	Cannizarro 2, HCHO (reduction)	76.01604398799999
3461_0	CO	1	Cannizarro 2, HCHO (reduction)	32.026214748
3461_0	C(C(O)O)(O)=O	1	Cannizarro 2, HCHO (reduction)	92.010958608
3463_0	C=O	-1	Cannizarro 2, HCHO (reduction)	30.010564684
3463_0	O	-1	Cannizarro 2, HCHO (reduction)	18.010564684
3463_0	C(C(N)O)=O	-1	Cannizarro 2, HCHO (reduction)	75.03202840499999
3463_0	CO	1	Cannizarro 2, HCHO (reduction)	32.026214748
3463_0	C(C(N)O)(O)=O	1	Cannizarro 2, HCHO (reduction)	91.02694302500001
3464_0	N	-1	Alkyne Addition, N, HH	17.026549101
3464_0	C#CNC=CC	-1	Alkyne Addition, N, HH	81.057849229
3464_0	C(NC=CC)=CN	1	Alkyne Addition, N, HH	98.08439833
3466_0	N	-1	Alkyne Addition, N, HH	17.026549101
3466_0	C#CNC=CC	-1	Alkyne Addition, N, HH	81.057849229
3466_0	C(NC(N)=C)=CC	1	Alkyne Addition, N, HH	98.08439833
3467_0	N	-1	Alkyne Addition, N, HH	17.026549101
3467_0	C#CNC(C)=C	-1	Alkyne Addition, N, HH	81.057849229
3467_0	C(NC(C)=C)=CN	1	Alkyne Addition, N, HH	98.08439833
3469_0	N	-1	Alkyne Addition, N, HH	17.026549101
3469_0	C#CNC(C)=C	-1	Alkyne Addition, N, HH	81.057849229
3469_0	C=C(N)NC(C)=C	1	Alkyne Addition, N, HH	98.08439833
3471_0	N	-1	Alkyne Addition, N, HH	17.026549101
3471_0	C#CCNC=C	-1	Alkyne Addition, N, HH	81.057849229
